album_id,album_name,album_artist,album_genre,album_image,album_release_date
2uqlkJu6vckJahCsp6Hfcn,The Complete Ella And Louis On Verve,Ella Fitzgerald,jazz,https://i.scdn.co/image/ab67616d0000b273a0b669c5273f36ffefcf1ebc,1997-05-20
7uTAl4dESGV2JyvUONqURW,Shapes,Robohands,jazz,https://i.scdn.co/image/ab67616d0000b273304f7a1534c100b99728833b,2021-01-15
3XFcAhdCrCg7L74OPd26Hf,In the Name of Love: The Elektra Recordings 1979-1984,"Grover Washington, Jr.",jazz,https://i.scdn.co/image/ab67616d0000b2736c118f876cc80de90736270b,2022-01-14
1bZWiXD71om6CskjaZWcpF,Winter in New York,James Jackson Jazz Trio,jazz,https://i.scdn.co/image/ab67616d0000b2731f449e5687de317b6a95abd5,2023-01-15
3NoP1ifIejWkGSDsO9T2xH,The Nat King Cole Story,Nat King Cole,jazz,https://i.scdn.co/image/ab67616d0000b273deac5adf07affb5fec422701,1991-01-01
5X4WpuocAItWP0dtDT5BCw,Griztronics II (Another Level),GRiZ,jazz,https://i.scdn.co/image/ab67616d0000b273bb233a7662608bb22e24a07f,2021-11-19
1p12OAWwudgMqfMzjMvl2a,The Low End Theory,A Tribe Called Quest,jazz,https://i.scdn.co/image/ab67616d0000b273f38c6b37a21334e22005b1f7,1991-09-24
29DNH3Fggk7fkLZebFkcH8,"Rarities, Outtakes & Other Delights, Vol. 2",Tony Bennett,jazz,https://i.scdn.co/image/ab67616d0000b27331d261a19f6d40775ae820b5,2012-11-17
36r0NLy7NH4Z14enk0EvF4,The Complete Capitol Recordings Of The Nat King Cole Trio,Nat King Cole Trio,jazz,https://i.scdn.co/image/ab67616d0000b2739a79b3c34293a7474e31ef1d,1993-01-01
1j4n3aUX5f8LTf7ijPnzi7,The Legendary Bobby Darin,Bobby Darin,jazz,https://i.scdn.co/image/ab67616d0000b273a8707ee4b297c7d70df41b59,2004-09-28
7uVimUILdzSZG4KKKWToq0,Christmas (Deluxe Special Edition),Michael Buble,jazz,https://i.scdn.co/image/ab67616d0000b273119e4094f07a8123b471ac1d,2012-11-09
32GcUaTDK6U07ohK8p0iSF,Enigmatic Echoes,Turning Trio,jazz,https://i.scdn.co/image/ab67616d0000b273b6c248fb6ca0ca0cb366e5a1,2023-09-14
1p12OAWwudgMqfMzjMvl2a,The Low End Theory,A Tribe Called Quest,jazz,https://i.scdn.co/image/ab67616d0000b273f38c6b37a21334e22005b1f7,1991-09-24
6o6palGHy3IqwNGXPQDYXn,Color Of Your Soul,GRiZ,jazz,https://i.scdn.co/image/ab67616d0000b273686a2e8a58a2f70b28ed3651,2022-02-04
1PWAJ2s1OLsjPBA8ZieZvr,Walking talking fields,Rossdale Junction,jazz,https://i.scdn.co/image/ab67616d0000b27395a5a09c760fb5cc63c3fffd,2023-09-28
5QtsXrImWEImIVTEV3NIai,Heaven here,Greydon Park Band,jazz,https://i.scdn.co/image/ab67616d0000b273a4dec7fc32ee5b8e76477d9e,2023-06-29
6pNuyY90Baz2qxRa4Z2B8C,Ouroboros,GRiZ,jazz,https://i.scdn.co/image/ab67616d0000b2730f242f066ebc0fa61ab66876,2023-10-06
7GaAXgbFSpcJOiLlFGYyOL,Feels Like Home,Norah Jones,jazz,https://i.scdn.co/image/ab67616d0000b27364026be0e09c1beda2f67c32,2004-01-01
6pNuyY90Baz2qxRa4Z2B8C,Ouroboros,GRiZ,jazz,https://i.scdn.co/image/ab67616d0000b2730f242f066ebc0fa61ab66876,2023-10-06
1LBWNRMsbEWb17KmDD4jfD,"Atlantic 60th: Soul, Sweat And Strut",Otis Redding,jazz,https://i.scdn.co/image/ab67616d0000b2732c584610c45a37bb87e8a5be,2007-10-30
3NoP1ifIejWkGSDsO9T2xH,The Nat King Cole Story,Nat King Cole,jazz,https://i.scdn.co/image/ab67616d0000b273deac5adf07affb5fec422701,1991-01-01
4ilUfGGQXin7hr1srDDXF0,Unforgettable: With Love,Natalie Cole,jazz,https://i.scdn.co/image/ab67616d0000b273dfb2b41e8669c38536b7c3b6,1991-06-11
4ezBRagdFJB8UXnmDWdFBv,Coco Mango Diced,Damu The Fudgemunk,jazz,https://i.scdn.co/image/ab67616d0000b273276fefe441b869ca65fa5c32,2019-04-12
3n3dFmQjPGQsnAcLK9lu6I,Jazzy Soul,Anita Baker,jazz,https://i.scdn.co/image/ab67616d0000b2737582b383e93b9497cf4ff999,2017-09-18
3NoP1ifIejWkGSDsO9T2xH,The Nat King Cole Story,Nat King Cole,jazz,https://i.scdn.co/image/ab67616d0000b273deac5adf07affb5fec422701,1991-01-01
6nLfuZ400CzpvFBZwPR4MT,Strawberry,Mozzie,jazz,https://i.scdn.co/image/ab67616d0000b27359b56f2a96f3d537200b17bb,2023-06-13
5yzCocNQq9wnxBlQ6YFcOq,Food is the dream,Dan Evans-Parker,jazz,https://i.scdn.co/image/ab67616d0000b273e456773b1dcbd86e7d5e5167,2023-06-29
3xseO3iLY7v7dL7VP6jpsH,The War Years (1941-1947),Ella Fitzgerald,jazz,https://i.scdn.co/image/ab67616d0000b2733adac615befb089219668524,1994-09-13
2eN9SpfwZpcRW8MYvptqKG,Hometown Again,Gottfried Barber Trio,jazz,https://i.scdn.co/image/ab67616d0000b273b1225a4da202ca1ffe403e2b,2022-10-21
7iyVs4uXiQVYxpPX4npAqN,Offscreen,Steve Luke & Holloway,jazz,https://i.scdn.co/image/ab67616d0000b2733deae961f768526d93819824,2023-06-30
