album_id,album_name,album_artist,album_genre,album_image,album_release_date
7jaSNQUBJbvfbZHLNFrV7P,BORN PINK,BLACKPINK,k-pop,https://i.scdn.co/image/ab67616d0000b2734aeaaeeb0755f1d8a8b51738,2022-09-16
0Gmf4pfe0POEQq2FgGAj2q,ODDINARY,Stray Kids,k-pop,https://i.scdn.co/image/ab67616d0000b2733613e1e0d35867a0814005a9,2022-03-18
4QuczuzDZNzCDli5Gz6DQ0,ME,JISOO,k-pop,https://i.scdn.co/image/ab67616d0000b273f35b8a6c03cc633f734bd8ac,2023-03-31
70xdtgH5XuYTqBNdNbUwGO,on the street (with J. Cole),j-hope,k-pop,https://i.scdn.co/image/ab67616d0000b2735e8286ff63f7efce1881a02b,2023-03-03
7qch1xWGWuU5VxZEYBF5KW,Off The Record,IVE,k-pop,https://i.scdn.co/image/ab67616d0000b273e5cc60bec326c779d17ee76e,2023-10-06
6P01cKb7sdwfnNpuMLNEik,KILL MY DOUBT,ITZY,k-pop,https://i.scdn.co/image/ab67616d0000b2734c2fcea217112b13312f8fb2,2023-07-31
6al2VdKbb6FIz9d7lU7WRB,Proof,BTS,k-pop,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,2022-06-10
5J7VAdKdGZGme6wymgopbp,I'VE MINE,IVE,k-pop,https://i.scdn.co/image/ab67616d0000b2734d00ac692bae6ce08d2b49ad,2023-10-13
0nzRF7khA2UDSZa9T0B6Da,After LIKE,IVE,k-pop,https://i.scdn.co/image/ab67616d0000b27387f53da5fb4ab1171766b2d5,2022-08-22
4LGYBcRsteiXjcPD4QQvxv,BORDER : CARNIVAL,ENHYPEN,k-pop,https://i.scdn.co/image/ab67616d0000b273714e56679ab196354e2e443e,2021-04-26
6DWLIzvmiLPAuDWYZqrLQo,GO LIVE,Stray Kids,k-pop,https://i.scdn.co/image/ab67616d0000b273fad8c4176e8df7173479f959,2020-06-17
5ltOyfF29bg84gvBJPLOgj,NEW DNA,XG,k-pop,https://i.scdn.co/image/ab67616d0000b273e9b58064013b722f09296b3e,2023-09-27
36jrqYRpGVpJqztuqCii22,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,k-pop,https://i.scdn.co/image/ab67616d0000b273b5f0a8d46cef9647548c64dc,2020-06-24
3nDzRDgvd0SxAxRHEefwDb,Seven (feat. Latto) (Alesso Remix),Jung Kook,k-pop,https://i.scdn.co/image/ab67616d0000b2731f9db1e2f1d8705812883368,2023-08-25
0gr5OmB74UhoANEXwYT3gE,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook,k-pop,https://i.scdn.co/image/ab67616d0000b273ef57183066d6cac0cabb85c6,2022-11-20
1AFVTHHm7kKoQ6Rgb25x3p,LOVE DIVE,IVE,k-pop,https://i.scdn.co/image/ab67616d0000b2739016f58cc49e6473e1207093,2022-04-05
0T6hYH0UyDjNraWZk2mZWi,MAXIDENT,Stray Kids,k-pop,https://i.scdn.co/image/ab67616d0000b27385bcbbac459056ad6ee9426b,2022-10-07
6fJthISWarQBICiU2wncp6,Seven (Weekend Ver.),Jung Kook,k-pop,https://i.scdn.co/image/ab67616d0000b2736a0314aeb326cd922f77956f,2023-07-21
7xMXoWstClAzBIo5lOAASu,GAME PLAN,JEON SOMI,k-pop,https://i.scdn.co/image/ab67616d0000b2737da22ba88dfc26a18122ee2d,2023-08-07
4N1fROq2oeyLGAlQ1C1j18,NewJeans 2nd EP 'Get Up',NewJeans,k-pop,https://i.scdn.co/image/ab67616d0000b2730744690248ef3ba7b776ea7b,2023-07-21
1Gi6ij4Jxc4qE35i3I0gqS,SHOOTING STAR,XG,k-pop,https://i.scdn.co/image/ab67616d0000b2733f40fd20e67b865fca5391a3,2023-01-25
0kbZ4ZNRs76sSFeGUEErFM,BORN PINK,BLACKPINK,k-pop,https://i.scdn.co/image/ab67616d0000b273002ef53878df1b4e91c15406,2022-09-15
0kbZ4ZNRs76sSFeGUEErFM,BORN PINK,BLACKPINK,k-pop,https://i.scdn.co/image/ab67616d0000b273002ef53878df1b4e91c15406,2022-09-15
4N1fROq2oeyLGAlQ1C1j18,NewJeans 2nd EP 'Get Up',NewJeans,k-pop,https://i.scdn.co/image/ab67616d0000b2730744690248ef3ba7b776ea7b,2023-07-21
1eSyRapMqJE70YPpjuzbvP,light,wave to earth,k-pop,https://i.scdn.co/image/ab67616d0000b273666efc476444cf734af19ced,2019-11-18
4LGYBcRsteiXjcPD4QQvxv,BORDER : CARNIVAL,ENHYPEN,k-pop,https://i.scdn.co/image/ab67616d0000b273714e56679ab196354e2e443e,2021-04-26
7pPaEvQFccrBU1VXhUWBI7,Seven (Weekday Ver.),Jung Kook,k-pop,https://i.scdn.co/image/ab67616d0000b273570b23ab8c94e857562ed8bc,2023-07-17
1ep4OEfNOhvcY85STfEtKy,Jackman.,Jack Harlow,k-pop,https://i.scdn.co/image/ab67616d0000b273ef51095309fee985f2bc6987,2023-04-28
6uMu4poce5OdMd1HYglZux,Down to Earth,TAEYANG,k-pop,https://i.scdn.co/image/ab67616d0000b27346313223adf2b6d726388328,2023-04-25
6fJthISWarQBICiU2wncp6,Seven (Weekend Ver.),Jung Kook,k-pop,https://i.scdn.co/image/ab67616d0000b2736a0314aeb326cd922f77956f,2023-07-21
7gkb4MxKe9rnoR3wxbJXJg,The Name Chapter: TEMPTATION,TOMORROW X TOGETHER,k-pop,https://i.scdn.co/image/ab67616d0000b2733bb056e3160b85ee86c1194d,2023-01-27
7AaqMMiYMvnMB3RcS8u3EY,Sweet Action,Jack Harlow,k-pop,https://i.scdn.co/image/ab67616d0000b27305a448540b069450ccfba889,2020-03-13
3NZ94nQbqimcu2i71qhc4f,BETWEEN 1&2,TWICE,k-pop,https://i.scdn.co/image/ab67616d0000b273c3040848e6ef0e132c5c8340,2022-08-26
63fWdGyeBj8VDjvHSUROx3,The Name Chapter: FREEFALL,TOMORROW X TOGETHER,k-pop,https://i.scdn.co/image/ab67616d0000b2736067880e6c410727ac5a5f8b,2023-10-13
63fWdGyeBj8VDjvHSUROx3,The Name Chapter: FREEFALL,TOMORROW X TOGETHER,k-pop,https://i.scdn.co/image/ab67616d0000b2736067880e6c410727ac5a5f8b,2023-10-13
0kT2Dn4QknHk92h76ZcMk0,0.1 flaws and all.,wave to earth,k-pop,https://i.scdn.co/image/ab67616d0000b273c21555708975ad94b1faf422,2023-04-20
3PNxZ3BELbUXJ1XLktXiHz,KILL THIS LOVE,BLACKPINK,k-pop,https://i.scdn.co/image/ab67616d0000b273e20e5c366b497518353497b0,2019-04-05
3nOj9hsnptBEDt9ie2lra5,DIMENSION : ANSWER,ENHYPEN,k-pop,https://i.scdn.co/image/ab67616d0000b2731c1ea5bfa5680ac877acdd55,2022-01-10
5052Ip89wdW8EGdpjEpNeq,Formula of Love: O+T=<3,TWICE,k-pop,https://i.scdn.co/image/ab67616d0000b273d1961ecb307c9e05ec8f7e82,2021-11-12
63fWdGyeBj8VDjvHSUROx3,The Name Chapter: FREEFALL,TOMORROW X TOGETHER,k-pop,https://i.scdn.co/image/ab67616d0000b2736067880e6c410727ac5a5f8b,2023-10-13
5letLUZIFsQikJYShfGNs4,The Beginning: Cupid,FIFTY FIFTY,k-pop,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb,2023-02-24
4Mc7WwYH41hgUWeKX25Sot,FEARLESS,LE SSERAFIM,k-pop,https://i.scdn.co/image/ab67616d0000b2739030184114911536d5f77555,2022-05-02
0wOiWrujRbxlKEGWRQpKYc,SQUARE UP,BLACKPINK,k-pop,https://i.scdn.co/image/ab67616d0000b273bfd46639322b597331d9ecef,2018-06-15
