track_id,acousticness,danceability,energy,loudness,speechiness,tempo,valence
65KzDXZm9aQt8sA1k0ZVG3,0.0471,0.406,0.73,-6.278,0.0315,170.032,0.207
7AOcPpRqvT3whWDwrVzSCv,0.0649,0.618,0.915,-4.902,0.0642,130.004,0.401
2MAstBGsIzDt7DtTzLhf4L,0.0178,0.553,0.886,-5.579,0.0427,109.145,0.572
7JBGmPJt1yDgMvi3Hfjxof,0.0304,0.561,0.836,-6.316,0.0363,93.032,0.451
1yCrLCtLupqZCXRKaNBWut,0.00979,0.543,0.84,-6.503,0.0386,111.033,0.236
3oInpJE7Rcn24d6KI0KBlM,0.032,0.544,0.661,-6.581,0.0277,145.031,0.433
2fANpUhevyjaApYdIghPEl,0.0116,0.579,0.792,-5.671,0.0313,140.13,0.857
703JPyDs0KQGmZ2J5tG7Lw,0.0465,0.54,0.611,-7.322,0.0258,140.16,0.235
35GuSYxLwDckBtlLWXeXnp,0.161,0.385,0.906,-5.226,0.0791,120.111,0.426
4UkejguW7NyNfcWl2r4fqV,0.175,0.556,0.839,-5.785,0.0387,92.98,0.527
5ORPYXJKlpHWIdceavSGrL,2.39e-05,0.308,0.955,-3.763,0.111,174.991,0.237
5sM5vdgGiHqUKOrigVQ7Rj,0.000323,0.269,0.895,-4.184,0.0768,178.084,0.356
4WwgG4MgldsSh3zKWdE9Zp,0.000312,0.462,0.723,-5.19,0.0584,139.035,0.485
1wP32WISTM9oONN5A33p6k,6.01e-05,0.54,0.825,-4.614,0.036,133.069,0.555
1F7VmSczI6RDoNTqwoie65,7.62e-05,0.502,0.927,-4.433,0.0405,89.529,0.524
2LJsC210NQCmFnQsTJisxl,0.00103,0.508,0.898,-4.501,0.0339,155.114,0.659
0L107VmYDrCWvziSyUtELC,0.0116,0.589,0.916,-3.443,0.0661,129.085,0.466
0e43cCHQ2NJQeNb53BbmzK,0.000282,0.599,0.879,-4.217,0.0312,137.133,0.751
180z7rg7CRdihzTeEAcBm8,4.2e-05,0.546,0.95,-4.074,0.0497,159.16,0.686
4RqONwPyshDUtyDwcgqvmz,0.000254,0.402,0.911,-4.957,0.0619,149.216,0.184
4esIpaqH1E7NXDzZiOLNLK,0.000499,0.369,0.945,-3.046,0.0589,191.303,0.516
5DLmsItEEwSjYAFam2IVfY,8.95e-05,0.452,0.906,-3.474,0.036,147.274,0.589
45vPWzOabPhF7PxR4XHQLb,0.000218,0.557,0.933,-3.314,0.0393,125.262,0.354
0z4oupGzGSh4oDyCxX18AO,0.00025,0.341,0.973,-2.69,0.0584,163.259,0.468
0U6MLwYotz5XrejU9SI2Bu,0.000356,0.644,0.744,-5.669,0.0371,120.153,0.642
6gkcGQQneO2amGXvdKYUpj,0.000184,0.52,0.778,-4.387,0.0312,89.718,0.21
3EIV6mDxT1XFYa5H1tCld9,0.000165,0.409,0.971,-4.865,0.0637,143.108,0.347
0txlWGuQhFyfOTLJ3Ij1f8,0.248,0.49,0.499,-10.769,0.365,138.118,0.374
7zbsxhqTb3yDICWuNBCodY,0.0246,0.655,0.792,-2.453,0.0722,140.016,0.793
2vOAHp8PBBFYqvQUWSoITY,0.00894,0.533,0.918,-2.095,0.0616,92.504,0.662
3VfcTMAgdty9VYOgeuyqiN,0.072,0.636,0.807,-3.762,0.0509,133.049,0.594
0dlSUZJZX0n29vdiWFVuvD,0.013,0.566,0.848,-2.613,0.0455,114.053,0.799
5vShVCQmmV7FpAncZnoy9y,0.0965,0.754,0.8,-6.424,0.0523,120.049,0.956
0tnhoHUrHfcLi9hPknUFZ4,0.0129,0.439,0.708,-3.825,0.0528,160.027,0.454
5BC6kr6etk2Y9J62AyI4i3,0.00157,0.31,0.891,-1.66,0.0469,184.886,0.748
0w0ouaFESXnkabq3HbKvWk,0.0408,0.652,0.418,-5.861,0.0335,125.007,0.391
19kF4PkH9RmZlMSEOhSgdQ,0.037,0.44,0.94,-2.057,0.0711,123.413,0.858
4UJmfw2F7vHvMjauUmQioQ,0.000174,0.409,0.84,-2.775,0.0488,195.001,0.58
0JcI7OdALbpSFkyKoufRYs,0.0038,0.598,0.878,-3.144,0.0634,125.529,0.901
2L2Lb5GjBpKHMSjmofiRnf,0.0284,0.558,0.515,-3.921,0.025,77.001,0.574
5F0dRmXZs857ExlzBVEyZ4,0.00332,0.553,0.801,-4.45,0.118,92.583,0.6
7lNQH19bWE4ZuVGjz5UP0f,0.0294,0.576,0.718,-2.709,0.0345,133.941,0.884
64sLQGPqgpsGOq5vg75DxY,0.934,0.483,0.288,-5.947,0.0312,130.66,0.349
36wBX4EuuHr8hbbQmS6arE,0.0322,0.647,0.874,-4.239,0.0266,98.981,0.804
08BrfvuJjAJRgx5gVgIZOp,0.377,0.307,0.632,-3.654,0.0311,108.505,0.231
5EHLIOJuxTPaiobt3eVAKy,0.249,0.566,0.56,-7.992,0.0293,103.735,0.525
6XwzHZZT9LCcgc7vPeht7H,0.579,0.43,0.513,-4.477,0.0289,137.969,0.387
7m2eJ5un0Cs409WGvxWOGe,0.882,0.679,0.323,-6.609,0.0245,99.037,0.46
3oWPIyBD4bpnyA2z3yK0AL,0.343,0.491,0.732,-5.037,0.0317,107.497,0.625
18AFl0zOsRkRoNe9gz0tXM,0.0123,0.499,0.865,-3.606,0.0511,122.147,0.55
5MUiL9QSDwr1IdwdNmqrfp,0.0395,0.658,0.755,-5.211,0.0271,126.741,0.945
7vNHax7Ni8jMhAGMoLOYWJ,0.0899,0.491,0.778,-4.129,0.0281,98.685,0.555
7rU6Iebxzlvqy5t857bKFq,0.0747,0.648,0.875,-5.141,0.034,102.517,0.857
6y7erO5QsmLUt11RU6FP5O,0.535,0.663,0.644,-5.455,0.0327,129.449,0.72
5syEKfn9rGNYxuqYCN48qH,0.258,0.543,0.591,-5.594,0.0234,91.407,0.636
5RIDzjgMgtcy6dofYt3PAW,0.503,0.61,0.813,-4.113,0.0362,117.459,0.726
1bKiSzCBjsqrHYlfMxqxkF,0.264,0.545,0.679,-4.489,0.0259,109.029,0.487
5YATMi0sXvPQS42PtndAcH,0.238,0.452,0.777,-4.676,0.0387,94.63,0.387
3vzcAC0wpku38IT6tKDI2d,0.335,0.766,0.585,-6.426,0.0342,112.434,0.565
1SZqjqSa4pvJfhsZR1GcRj,0.478,0.581,0.75,-3.812,0.0313,110.622,0.465
4bRuANpZ9LUTrOK7eSilxX,0.357,0.641,0.561,-6.031,0.0377,76.487,0.466
5MBkt1DmR329gAfTaAYYmn,0.633,0.375,0.722,-3.233,0.0332,139.309,0.408
15tx8iAW53iHveXDH86C6T,0.177,0.565,0.858,-3.827,0.0307,123.924,0.575
0CXegqEd5BwM3KO7aHLi4X,0.503,0.807,0.663,-5.14,0.0269,99.001,0.961
7h7MDjetZGgqPQctJ2U7fP,0.521,0.565,0.608,-4.152,0.0442,169.819,0.624
5ywg4zvZ5sTMoSMabfC8t8,0.584,0.429,0.583,-4.29,0.0292,134.275,0.261
1DJxzP7tXOoibVVbGrsC7P,0.0181,0.689,0.866,-4.945,0.0456,119.942,0.705
5mVVsnTGl8RSC10XDi9ej7,0.511,0.547,0.511,-6.255,0.0268,72.949,0.0914
3ne28T7Jbsvkiyosf8x0JL,0.592,0.388,0.457,-5.662,0.0305,180.775,0.621
2ogkjkHSpn8foQS3M2bsAw,0.27,0.494,0.506,-5.767,0.035,143.657,0.383
3FsDn5ke2kMFZuWUHMSCuV,0.659,0.441,0.446,-7.611,0.0467,78.827,0.225
3jUWENR9tj4IG3WzMS8KaN,0.712,0.598,0.561,-6.259,0.0378,140.749,0.314
7wZWs3lJvpc8z1R2T5eYok,0.251,0.772,0.668,-4.394,0.0376,119.97,0.874
5Erq7OCvytOBWGcnVjaQTU,0.43,0.399,0.47,-5.761,0.0323,137.797,0.186
5iUjWA0lGW4TXr6KJs6Y0r,0.18,0.7,0.814,-4.84,0.054,118.902,0.809
044JG2HJlCejHkgjo5TqIi,0.475,0.446,0.583,-4.964,0.0261,100.775,0.305
3ny97Q3zPXS6C3YyS5zLKm,0.00144,0.685,0.935,-6.885,0.156,130.021,0.741
1zzJfOdraIBJtCAatSYzCt,0.0511,0.827,0.684,-6.709,0.171,114.99,0.888
3jb5c2fEeALV2No7rdgVq0,0.015,0.71,0.797,-8.173,0.0501,116.985,0.461
0uWFA4yhEvuiHByNCK0pPF,0.305,0.842,0.382,-9.484,0.0531,111.984,0.557
4rt6pYHXo3hP8hjOqIR493,0.00986,0.695,0.736,-7.41,0.0426,129.913,0.456
5ojWaJSbVbLIYw5nBVcBVv,0.717,0.76,0.615,-10.059,0.0424,117.051,0.44
4BvfcSZhOanpIanqnbIhJh,0.034,0.755,0.711,-6.838,0.0481,130.006,0.608
077QnENawTNSUZWI5P4K5e,0.000643,0.43,0.819,-8.296,0.379,78.112,0.409
51oc6MEsXTpnPn6GOw5VuP,0.00803,0.746,0.764,-6.833,0.0462,116.982,0.701
0Whfa8wikSDUvtB5mzYOGH,0.0336,0.74,0.664,-6.106,0.086,90.0,0.522
6BGNjTZ8zp9MlsIydBa7A9,0.975,0.565,0.0522,-17.892,0.0447,73.582,0.586
3rv9CRv3T4sz3u4JMooWY4,0.751,0.504,0.545,-5.285,0.0274,113.881,0.425
3VPBPBZKxQu3bqeuzz8gRm,0.501,0.595,0.741,-5.601,0.0293,130.047,0.706
5kHY8kuNjh6UOIikdrWHPX,0.596,0.673,0.663,-5.909,0.026,92.032,0.575
1Tii3aXrNzb8IDXs6cxfZz,0.779,0.584,0.645,-4.847,0.0269,129.971,0.799
3INsIMe6Ap6EJ2xXgt9NB8,0.705,0.545,0.479,-8.869,0.0272,71.972,0.306
43aPkZFUMzcdIJyKbBA2AG,0.459,0.533,0.756,-5.754,0.0376,130.996,0.684
77zsHdb523rUQnOYUSG3qb,0.944,0.632,0.174,-10.611,0.0294,105.205,0.271
5fZEzaBQnVr2kIom4DOrK1,0.337,0.715,0.759,-5.125,0.0269,121.48,0.875
3yZfr93nZnVPvvoBJxbI2b,0.0155,0.647,0.821,-7.062,0.0289,149.878,0.864
0C3A2cRb2uTFKVKuihXZ61,0.00376,0.693,0.918,-5.434,0.0301,121.392,0.754
5b8UrMiKJd25ltc6qBNzrX,0.229,0.596,0.699,-5.937,0.0276,120.406,0.62
5MoDQWMDMaAGDEiWsJfeCi,0.525,0.526,0.358,-7.239,0.0243,78.989,0.399
0XjREsd7WaWmsC6mi0pM5n,0.0676,0.659,0.571,-6.771,0.0284,136.311,0.923
4WR4yZnupS1Zd8HwuiCgmM,0.0927,0.61,0.748,-6.817,0.0275,117.889,0.592
1Jwc3ODLQxtbnS8M9TflSP,0.00344,0.724,0.891,-7.818,0.0995,103.022,0.818
1AoQ5MJL4qVdpOvTgn3Ynj,0.00485,0.559,0.844,-5.611,0.0325,146.288,0.882
2Qp8jnKUoM8RyNE14SWWNs,0.0879,0.473,0.745,-5.099,0.0396,142.221,0.838
39qcM4KB0xq0G8No41ljaK,0.121,0.621,0.904,-5.475,0.0423,112.29,0.628
0jsfrgsAk65LbxfrrSPnm5,0.0115,0.621,0.76,-6.14,0.0366,149.29,0.775
6tPzWkZ4AKgyELeNjMgv1k,0.00158,0.445,0.813,-6.337,0.0415,156.87,0.728
0P2vAvvWni2tNXOdbH3JFk,0.00892,0.481,0.866,-7.143,0.0446,150.427,0.426
2cGg4NNK1r3IHjoOheQPZH,0.93,0.606,0.15,-13.34,0.0353,117.433,0.155
5SBMNVrRM8xZpyGYTYtfR9,0.0578,0.491,0.937,-4.278,0.049,96.409,0.613
6yu913P5J0mUmbX4ZDofEv,0.12,0.639,0.942,-4.68,0.05,119.673,0.636
2BjUvisO4UVAtTHs4lYiqu,0.176,0.711,0.686,-6.484,0.0286,125.373,0.57
6Fme5eNhUk93pAP5zxuHhj,0.0466,0.654,0.779,-7.118,0.0348,120.362,0.51
1AIU8KPpCSTnGtDvl3N02o,0.155,0.351,0.559,-8.322,0.0583,108.793,0.224
3VglrdhjiPgRhaXksGjLjt,0.0301,0.607,0.85,-6.069,0.0511,113.414,0.815
2FfZg072w8RoxlMOR7M4CT,0.0187,0.637,0.856,-4.34,0.034,113.32,0.846
6s6nGROlSghPjWTUGddd56,0.744,0.659,0.396,-10.917,0.037,94.087,0.381
6aLZkgAUXzk1iCWYL4UVev,0.00873,0.612,0.787,-6.471,0.0389,98.563,0.674
4yFyjRx1e8w2iupncTBBtv,0.0516,0.491,0.819,-6.622,0.0324,117.548,0.599
33RPaJ5Jyv1TPfmT0a0pvv,0.629,0.449,0.254,-12.759,0.0359,183.594,0.4
3mMqk2MAWy2pT1E73nYauu,0.647,0.713,0.349,-14.835,0.0329,118.786,0.405
2bd5OLLqIiE4BnU7Wi52K2,0.0157,0.64,0.611,-8.314,0.0315,105.383,0.561
7mpwZr6bRlXCo2QBZ3UU4f,0.413,0.69,0.36,-11.781,0.0336,107.195,0.634
2OyPPvGtodiJmEtyZs8AqK,0.333,0.59,0.389,-10.41,0.028,103.833,0.483
2hXPmiqKdXcbV0L1VKnTDN,0.0737,0.647,0.959,-3.835,0.0477,132.002,0.807
4MTgIH5OZQHAbdBWgbKSAb,0.00364,0.468,0.961,-4.082,0.114,94.926,0.31
2h7cFKK9c67xRE5oMY3CDd,0.708,0.789,0.373,-12.275,0.22,103.995,0.0783
6LxuNFEU3oIZ5ybBdWbZNT,0.361,0.782,0.711,-7.811,0.0588,104.085,0.797
1ZwejHvd2KmKCWHn9HpAEw,0.0972,0.846,0.571,-8.437,0.0811,113.004,0.47
0kKrJbP4oATz98qQp2iXeC,0.394,0.784,0.381,-11.446,0.0739,122.026,0.185
7fBCxF9Qt9l7YeEyTMNEQq,0.359,0.838,0.539,-10.192,0.0627,115.022,0.133
0vMctOnb4YNIvbqgkbWNDy,0.204,0.799,0.608,-11.026,0.295,97.045,0.283
7zcRBXvRkTRlQYLDNu1JEN,0.992,0.468,0.48,-16.005,0.432,178.673,0.59
2fvdQ1Uq04qE4RLN5zKBXS,0.42,0.926,0.549,-6.63,0.0935,123.044,0.666
6KW4GmWKrbX8c4fTUj0BMR,0.765,0.294,0.222,-14.086,0.0313,98.511,0.0409
2xOdFPQn17smnZrFCtFNSv,0.481,0.694,0.535,-10.582,0.22,93.028,0.683
7vLSNm5RxPbdn7IjX64s7H,0.57,0.783,0.393,-8.035,0.0389,99.973,0.132
5GxXhS7TTIjZoAoa2GEMhn,0.0128,0.837,0.681,-8.208,0.101,116.018,0.637
6mmxgvESWmcFQ5ie4NOT7L,0.0592,0.537,0.407,-10.614,0.04,118.012,0.0963
6Y4aFYKOxcaS9F4wCgN0EL,0.148,0.724,0.67,-9.898,0.43,83.891,0.744
2bmbyejXRdhK9fNsIIqJVa,0.0954,0.646,0.541,-7.855,0.0435,84.915,0.715
2IOQOWr4P14saZqZlM7k84,0.185,0.782,0.515,-8.215,0.3,182.19,0.791
4NPsNrGwGbCTHjcoT2CXwp,0.252,0.781,0.601,-10.646,0.343,119.915,0.665
1e5DTpM1WeggytDXbphivX,0.302,0.746,0.493,-9.427,0.0997,82.04,0.878
7BJHMxp457idXyq9uTvQlr,0.152,0.7,0.384,-9.788,0.0481,77.057,0.681
7pCs7Zi5ya5NCwMPDC6Cuk,0.0123,0.795,0.426,-10.117,0.152,84.278,0.71
174UISK3l7VRbigEHxEev7,0.165,0.744,0.574,-9.445,0.0651,86.278,0.805
4WUPEPON3Se7CtexEZWQl5,0.25,0.586,0.756,-10.748,0.0709,175.814,0.765
4EJhmpwmqpaaKEIQEsMMwv,0.191,0.663,0.513,-9.071,0.0475,66.376,0.393
4f2qdx4zY1XFrDZMnQM8Qa,0.0546,0.761,0.447,-7.772,0.0504,89.98,0.758
47MsyBdnwnsPe4aKP92oSr,0.268,0.67,0.354,-10.711,0.0378,135.701,0.385
7FnatXpy2Ey74kr0SXoB3h,0.0564,0.561,0.454,-10.472,0.0354,145.863,0.556
1S8nL8nzUNmLz9SbqdXLxE,0.412,0.681,0.542,-8.602,0.0422,94.904,0.862
5RkY7pQmuACYI1YqVTLJrI,0.0189,0.867,0.584,-4.915,0.247,90.75,0.605
7ncPjJBktLEOpstY5JOUMK,0.00723,0.5,0.964,-4.19,0.124,159.971,0.662
25o1M3Jse81xusDV6WhvC5,0.173,0.714,0.685,-10.441,0.0437,164.007,0.573
465JzFiajJO59sUrDFsxdC,0.283,0.682,0.669,-4.741,0.0275,81.999,0.831
08YwAPnX8sygJUXG9rvhDv,0.0545,0.687,0.873,-3.852,0.0335,130.024,0.884
5ptl2PXkiSth54HCuGO7vN,0.334,0.534,0.794,-3.738,0.0402,179.976,0.711
398dL22bDbKbAmiOnPaq7o,0.157,0.748,0.661,-6.702,0.0334,90.003,0.743
1zd35Y44Blc1CwwVbW3Qnk,0.305,0.725,0.853,-3.193,0.0516,134.991,0.707
5D9MPWdY2hjSeTIGE5n5kv,0.0717,0.712,0.817,-5.123,0.0279,100.016,0.679
6MCjmGYlw6mQVWRFVgBRvB,0.00299,0.663,0.871,-5.287,0.03,130.025,0.826
1lfK0hVEKdq0k4fFCZvQge,0.00249,0.473,0.819,-9.577,0.0425,105.029,0.827
53sFlnEQbHADehMkqumk96,0.0179,0.818,0.401,-8.428,0.0401,90.051,0.8
06TuMCjDEYjTOJScCRzmjf,0.409,0.618,0.688,-5.867,0.0477,78.311,0.561
2TbtEXsyx3foFkQUhVPYLr,0.0737,0.72,0.535,-7.846,0.0797,75.077,0.761
6kkry9QlLsRij0AeaFsv98,0.137,0.649,0.595,-8.804,0.029,130.027,0.404
2IOjsucrORGHHlqIlF3OAF,0.149,0.621,0.683,-7.488,0.0396,148.026,0.684
3hLT9dFnjqpSgPcwqOVRK2,0.0374,0.603,0.687,-9.575,0.147,196.523,0.879
7s69Bvg5e494CXAZoPNF6p,0.137,0.809,0.576,-8.852,0.0402,103.003,0.605
4dAw9eTm7FQVWG15qmTJlz,0.188,0.588,0.582,-9.763,0.0513,137.795,0.262
5XE55F6CY5cLaOR4vv9ZXs,0.0616,0.671,0.656,-9.335,0.0421,81.992,0.961
0qriuA49YDi8Rs5r2RizDZ,0.0893,0.812,0.399,-8.168,0.0796,86.011,0.71
5Yj7fzZo2WEwoTTCoqrZ7h,0.0335,0.756,0.627,-8.908,0.0413,89.968,0.871
0RKq9aCh9jE9NSRh1w7LG5,0.96,0.604,0.271,-11.055,0.0742,116.186,0.348
3lUOzabhWYyRImRszpJGOU,7.38e-05,0.528,0.855,-5.229,0.0953,146.987,0.549
7LHAKF7pBqHch8o6Yo0ad5,0.615,0.571,0.415,-6.572,0.0305,78.025,0.342
7qOsSOpiL3R8RKyiBtIYNQ,0.0094,0.622,0.94,-4.997,0.0413,158.056,0.96
3uq5VkzBHSIuFeBAdYvmN6,0.78,0.617,0.194,-15.219,0.273,90.538,0.266
2RW1HOGoXSEMGUfqhCfinE,0.0116,0.558,0.828,-4.576,0.0353,130.107,0.609
2PwOOgg8PavBNIWsPLIkr3,0.26,0.487,0.508,-6.217,0.026,78.947,0.305
0o5uh09Zg1xpgGwunzjdkU,0.314,0.714,0.86,-5.48,0.0435,127.941,0.75
4qNr1yHYHWVWxPgqPPBtRM,0.012,0.693,0.84,-4.21,0.0426,128.031,0.786
0OGw7V8wAI6OsZIQ12JkTP,0.00139,0.592,0.937,-4.905,0.0442,102.073,0.529
0T2e8YoQ9uMVXLivf0MifB,0.000326,0.571,0.847,-4.901,0.0395,134.031,0.469
0Hbc5gW1u0dz6WvXM6Uc6V,0.0195,0.432,0.836,-6.045,0.0799,197.982,0.696
6lDxvoBL3oAxW9XXgYScd8,0.00727,0.585,0.862,-5.153,0.0368,130.047,0.314
6ybJQxD0I1oagYVKKBJG9f,0.0108,0.538,0.617,-7.002,0.0248,89.981,0.37
05z6vWlpOeGeyVzDdyGeCk,0.093,0.661,0.471,-7.689,0.0372,78.0,0.553
1SgG0bzPcjZJUa9aTNefBv,0.000626,0.546,0.753,-6.118,0.0615,106.016,0.583
1HpBm13TNcyMW3PoUrlZPv,0.0382,0.672,0.768,-9.142,0.0445,102.487,0.942
5jiqtOGUYgq2sXgDeRFa1e,0.048,0.565,0.719,-8.968,0.0492,97.262,0.739
2JZfGmS5HjWE6qPnIx9z8M,0.0205,0.584,0.83,-9.427,0.0592,118.108,0.842
5ZqcaJtMBNJhnFXmMunfhq,0.321,0.644,0.427,-10.419,0.0341,138.245,0.704
3c4UonlBEjG6yGNRsxG90p,0.0111,0.505,0.631,-10.499,0.0842,147.93,0.701
2870IxJOum4NudWQvWXXwU,0.0126,0.553,0.534,-10.396,0.0378,144.089,0.651
1jCXUjUrHlGPd0Vhdjaj1T,0.0101,0.569,0.66,-9.142,0.0464,148.831,0.704
3LSOl4hozb2uoH98x66maD,0.165,0.669,0.424,-11.343,0.0375,116.164,0.761
7rIazoyCNtg2RUWFHI56OG,0.0561,0.442,0.805,-9.034,0.0433,87.878,0.788
05JpFEZhkJxHhuZOoD7uOx,0.168,0.454,0.425,-11.262,0.039,143.513,0.552
2znN4hr4L7MrFYqqnBOa4A,0.0295,0.477,0.652,-11.096,0.0523,144.996,0.816
3RFL9hE5cBocBsjD5XLJLQ,0.0101,0.542,0.918,-5.074,0.0937,150.094,0.784
5a1iz510sv2W9Dt1MvFd5R,0.908,0.339,0.214,-11.714,0.0375,94.775,0.363
1RMDXedcRno6rDBCbNHDJf,0.785,0.594,0.389,-7.109,0.0517,122.331,0.396
5qXUIehZetSx94f6QNT88w,0.634,0.702,0.588,-5.914,0.0563,122.945,0.849
6EM7JApNrP4fftMlDsOAZG,0.469,0.628,0.484,-7.588,0.0319,63.476,0.642
1FRqLI971CD1QedTiJeL3c,0.42,0.503,0.465,-8.077,0.0274,141.793,0.143
5PuKlCjfEVIXl0ZBp5ZW9g,0.865,0.647,0.465,-8.308,0.0428,151.251,0.699
3m2gfwcxl77ojJTWH3wZkb,0.835,0.641,0.0964,-12.995,0.0399,76.273,0.357
37UhuyGwWHgS1dhTePiJBy,0.602,0.275,0.276,-11.395,0.0321,68.764,0.195
4cfFatS3ssDtqDDRz25RRB,0.000942,0.495,0.793,-5.696,0.03,125.998,0.672
1N5cFf4F9LNfov7GCGWpQc,0.959,0.24,0.124,-14.542,0.0308,80.986,0.113
0QUxMKYur7kAtauLnmyBCc,0.192,0.341,0.64,-4.432,0.0378,86.006,0.351
23EvkivHtoFgkSK5pckvwq,0.00722,0.517,0.702,-6.763,0.0247,83.873,0.414
0EJGgmA2uxiasDM5DmDKL1,0.934,0.282,0.101,-14.657,0.0315,83.13,0.141
1c0jPBEEdvbPHhVqQxJcdu,0.956,0.204,0.157,-12.147,0.0327,80.574,0.0668
6ZdxGOaZoNzbGrBLjUcrUs,0.6,0.657,0.571,-6.52,0.0379,126.004,0.798
4SWAozNLRfZXF25ghKqm2q,0.872,0.226,0.17,-12.614,0.0336,163.863,0.162
1GjQLnGAfpv3rWW1K9Ll8p,0.643,0.462,0.474,-5.938,0.0472,123.648,0.387
27TJMHguLnuW3y2UPqXeC2,0.661,0.49,0.591,-4.838,0.0515,147.381,0.829
0FgjttxheMlDwZ0iqPKUYr,0.91,0.435,0.199,-10.437,0.0294,98.127,0.428
2fiedSmEBdaJcqiOO9DoBG,0.521,0.0,0.0594,-20.736,0.0,0.0,0.0
1zVsw1SqQKgtzE4aqmE8nE,0.147,0.482,0.955,-2.626,0.119,165.512,0.834
5SBMNVrRM8xZpyGYTYtfR9,0.0578,0.491,0.937,-4.278,0.049,96.409,0.613
6yu913P5J0mUmbX4ZDofEv,0.12,0.639,0.942,-4.68,0.05,119.673,0.636
2BjUvisO4UVAtTHs4lYiqu,0.176,0.711,0.686,-6.484,0.0286,125.373,0.57
6Fme5eNhUk93pAP5zxuHhj,0.0466,0.654,0.779,-7.118,0.0348,120.362,0.51
1AIU8KPpCSTnGtDvl3N02o,0.155,0.351,0.559,-8.322,0.0583,108.793,0.224
3VglrdhjiPgRhaXksGjLjt,0.0301,0.607,0.85,-6.069,0.0511,113.414,0.815
2FfZg072w8RoxlMOR7M4CT,0.0187,0.637,0.856,-4.34,0.034,113.32,0.846
6s6nGROlSghPjWTUGddd56,0.744,0.659,0.396,-10.917,0.037,94.087,0.381
6aLZkgAUXzk1iCWYL4UVev,0.00873,0.612,0.787,-6.471,0.0389,98.563,0.674
4yFyjRx1e8w2iupncTBBtv,0.0516,0.491,0.819,-6.622,0.0324,117.548,0.599
33RPaJ5Jyv1TPfmT0a0pvv,0.629,0.449,0.254,-12.759,0.0359,183.594,0.4
3mMqk2MAWy2pT1E73nYauu,0.647,0.713,0.349,-14.835,0.0329,118.786,0.405
2bd5OLLqIiE4BnU7Wi52K2,0.0157,0.64,0.611,-8.314,0.0315,105.383,0.561
7mpwZr6bRlXCo2QBZ3UU4f,0.413,0.69,0.36,-11.781,0.0336,107.195,0.634
2OyPPvGtodiJmEtyZs8AqK,0.333,0.59,0.389,-10.41,0.028,103.833,0.483
2PZR7FcWfSTlXr5lQgVZKd,0.957,0.43,0.358,-20.434,0.0529,159.908,0.248
4AK6TjpIybCTe1QphPXFn9,0.00119,0.523,0.895,-3.224,0.128,159.926,0.772
6z1TvLTR0oOsWSJfDrERmj,0.00745,0.608,0.749,-4.605,0.0536,180.014,0.821
4Z8WSP6i30vg05WTDyvw0X,0.0923,0.541,0.949,-2.845,0.0928,160.027,0.841
2BKnDjJA2uystZA6TciFVE,0.718,0.591,0.456,-12.967,0.038,99.997,0.392
5mOOwyOGev9frlXm5NDEQy,0.062,0.719,0.677,-5.2,0.0321,119.996,0.746
469v6OYBSwcdGRTTvj37ps,0.103,0.616,0.486,-7.835,0.0299,170.05,0.609
55w1B7hDJPArtUNbiE4G1A,0.963,0.244,0.156,-20.978,0.047,66.186,0.0393
3N8thLimHT9gKmmJHiROyD,0.0817,0.273,0.631,-10.26,0.0621,121.146,0.0815
1dgGQZhEOxiQw2Wn0REjAa,0.985,0.218,0.127,-20.663,0.0482,124.24,0.04
7gXXJ5dDfswRXGg19q3N6h,0.0105,0.41,0.85,-5.203,0.06,152.267,0.624
641hc9TYd8HoFMIOWCniMb,0.987,0.576,0.0333,-22.932,0.0697,153.896,0.41
1p1ply1f30t0Eks37fVCAt,0.76,0.643,0.275,-9.139,0.0297,100.025,0.739
3m5V72fX8VNquONB7ZbKdB,0.208,0.331,0.64,-10.929,0.0457,124.105,0.0948
77rUlZga9O7BOUSoRVSEBQ,0.99,0.487,0.0278,-25.383,0.0344,135.95,0.146
64tLZ5caSy0ldRJD0S8aNC,0.938,0.406,0.128,-14.309,0.0427,172.317,0.347
2SgTIkeHOQIwuelex6JH51,0.919,0.425,0.166,-15.171,0.0978,204.12,0.831
0dJdBAvUj33ipKvgSRyf84,0.311,0.219,0.476,-12.731,0.049,155.86,0.0371
2Z8XcBiUlGpku7bmocPFId,0.978,0.448,0.0711,-20.401,0.0519,117.731,0.202
275Ek5CV7O2Fyd5NmYE9fo,0.884,0.504,0.281,-12.861,0.0376,76.366,0.604
52get1japYJ9yHVHe3puSm,0.929,0.501,0.49,-14.851,0.0447,118.064,0.0543
0UxE9U8IiD2zvVolfgtHG2,0.302,0.214,0.516,-11.721,0.0564,110.003,0.068
4IP1rM2sH1vwPVfPDLu4TI,0.544,0.31,0.556,-10.846,0.042,113.846,0.0968
68h654xntkez1ndKm1ZtNa,0.911,0.116,0.137,-17.561,0.0357,70.448,0.0329
6TnD2TTGBGUlbZpqKh7uLF,0.96,0.186,0.239,-19.013,0.0344,78.196,0.0368
5Devw3qzris9cc7vbk4MBy,0.985,0.455,0.116,-18.662,0.0394,125.882,0.0387
0pDOZHDk9MUdaztwf0DI9H,0.97,0.308,0.248,-15.375,0.0314,71.973,0.179
2136Q0VwS4YwfMwxdeqauf,0.0267,0.516,0.808,-10.183,0.0526,113.908,0.0746
